symbol,direction,risk_level,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
BNB-USDT,LONG,MEDIUM,629.42500000,627.12868120,634.01763760,2026-02-21 14:20:13,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.638 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=624.13, EMA55=618.30;❌ روند EMA 4h: EMA21=617.43, EMA55=623.13, EMA200=709.33;✅ RSI 30m: RSI=61.18 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-0.0633 | سطح=MEDIUM;✅ شکست ورود: قیمت=629.42, EMA21=627.05, آستانه=0.003;✅ ADX: ADX=58.97 [حد > 25];✅ CCI: CCI=154.93;✅ SAR: SAR=628.4191, قیمت=629.4250;❌ Stochastic: K=79.40, D=26.47;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
XRP-USDT,LONG,MEDIUM,1.43937000,1.43196360,1.45418280,2026-02-21 14:20:14,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.799 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.43, EMA55=1.43;❌ روند EMA 4h: EMA21=1.43, EMA55=1.45, EMA200=1.59;✅ RSI 30m: RSI=61.00 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0008 | سطح=MEDIUM;✅ شکست ورود: قیمت=1.44, EMA21=1.43, آستانه=0.003;✅ ADX: ADX=48.08 [حد > 25];✅ CCI: CCI=158.56;✅ SAR: SAR=1.4371, قیمت=1.4394;❌ Stochastic: K=69.17, D=23.06;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
DOT-USDT,LONG,MEDIUM,1.38500000,1.37187320,1.41125360,2026-02-21 14:20:14,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.849 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.474 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.35, EMA55=1.33;❌ روند EMA 4h: EMA21=1.33, EMA55=1.34, EMA200=1.52;✅ RSI 30m: RSI=67.60 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0031 | سطح=MEDIUM;✅ شکست ورود: قیمت=1.39, EMA21=1.36, آستانه=0.003;✅ ADX: ADX=59.16 [حد > 25];✅ CCI: CCI=151.28;✅ SAR: SAR=1.3794, قیمت=1.3850;✅ Stochastic: K=80.78, D=26.93;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
POL-USDT,LONG,MEDIUM,0.11080000,0.10988440,0.11263120,2026-02-21 14:20:19,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.500 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.11, EMA55=0.11;❌ روند EMA 4h: EMA21=0.11, EMA55=0.11, EMA200=0.11;✅ RSI 30m: RSI=72.62 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0002 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.11, EMA21=0.11, آستانه=0.003;✅ ADX: ADX=31.82 [حد > 25];✅ CCI: CCI=108.07;✅ SAR: SAR=0.1105, قیمت=0.1108;✅ Stochastic: K=84.09, D=28.03;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
LTC-USDT,LONG,MEDIUM,55.07000000,54.76815800,55.67368400,2026-02-21 14:20:19,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.545 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=54.87, EMA55=54.28;❌ روند EMA 4h: EMA21=54.21, EMA55=54.39, EMA200=60.24;✅ RSI 30m: RSI=50.24 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-0.0336 | سطح=MEDIUM;❌ شکست ورود: قیمت=55.07, EMA21=55.12, آستانه=0.003;✅ ADX: ADX=67.38 [حد > 25];❌ CCI: CCI=-24.22;✅ SAR: SAR=55.0594, قیمت=55.0700;❌ Stochastic: K=27.40, D=9.13;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
AVAX-USDT,LONG,MEDIUM,9.25700000,9.20930720,9.35238560,2026-02-21 14:20:19,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.818 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=9.16, EMA55=9.09;❌ روند EMA 4h: EMA21=9.10, EMA55=9.13, EMA200=10.18;✅ RSI 30m: RSI=64.60 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0076 | سطح=MEDIUM;✅ شکست ورود: قیمت=9.26, EMA21=9.19, آستانه=0.003;✅ ADX: ADX=56.09 [حد > 25];✅ CCI: CCI=186.14;✅ SAR: SAR=9.2291, قیمت=9.2570;✅ Stochastic: K=81.70, D=27.23;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop"
ATOM-USDT,LONG,LOW,2.37810000,2.35839000,2.41752000,2026-02-21 14:20:20,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.681 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.900 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=2.37, EMA55=2.34;✅ روند EMA 4h: EMA21=2.32, EMA55=2.23, EMA200=2.16;✅ RSI 30m: RSI=51.43 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-0.0023 | سطح=MEDIUM;❌ شکست ورود: قیمت=2.38, EMA21=2.38, آستانه=0.003;✅ ADX: ADX=61.40 [حد > 25];❌ CCI: CCI=-31.30;❌ SAR: SAR=2.3801, قیمت=2.3781;❌ Stochastic: K=34.91, D=11.64;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
NEAR-USDT,LONG,MEDIUM,1.09940000,1.08790760,1.12238480,2026-02-21 14:20:20,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.690 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.06, EMA55=1.04;❌ روند EMA 4h: EMA21=1.04, EMA55=1.04, EMA200=1.20;✅ RSI 30m: RSI=72.36 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0025 | سطح=MEDIUM;✅ شکست ورود: قیمت=1.10, EMA21=1.07, آستانه=0.003;✅ ADX: ADX=56.34 [حد > 25];✅ CCI: CCI=167.19;✅ SAR: SAR=1.0903, قیمت=1.0994;✅ Stochastic: K=88.48, D=29.49;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop"
FIL-USDT,LONG,MEDIUM,1.00540000,0.99573000,1.02957500,2026-02-21 14:20:24,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.703 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.96, EMA55=0.95;❌ روند EMA 4h: EMA21=0.95, EMA55=0.95, EMA200=1.07;✅ RSI 30m: RSI=71.64 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0037 | سطح=MEDIUM;✅ شکست ورود: قیمت=1.01, EMA21=0.98, آستانه=0.003;✅ ADX: ADX=58.24 [حد > 25];✅ CCI: CCI=176.69;✅ SAR: SAR=0.9978, قیمت=1.0054;✅ Stochastic: K=82.13, D=27.38;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom"
BTC-USDT,LONG,MEDIUM,68211.70000000,68036.06599000,68650.78502500,2026-02-21 14:45:30,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=67872.52, EMA55=67619.14;❌ روند EMA 4h: EMA21=67614.10, EMA55=68249.50, EMA200=75056.66;✅ RSI 30m: RSI=62.00 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=27.6219 | سطح=MEDIUM;✅ شکست ورود: قیمت=68211.70, EMA21=67985.55, آستانه=0.003;✅ ADX: ADX=57.26 [حد > 25];✅ CCI: CCI=127.39;✅ SAR: SAR=68166.4640, قیمت=68211.7000;✅ Stochastic: K=83.45, D=27.82;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
BNB-USDT,LONG,MEDIUM,630.44000000,628.17870440,634.96259120,2026-02-21 14:45:30,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=624.73, EMA55=618.75;❌ روند EMA 4h: EMA21=617.52, EMA55=623.17, EMA200=709.34;✅ RSI 30m: RSI=63.89 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0210 | سطح=MEDIUM;✅ شکست ورود: قیمت=630.44, EMA21=627.38, آستانه=0.003;✅ ADX: ADX=61.98 [حد > 25];✅ CCI: CCI=178.68;✅ SAR: SAR=629.2591, قیمت=630.4400;✅ Stochastic: K=87.12, D=29.04;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop"
SOL-USDT,LONG,MEDIUM,85.45000000,84.98472160,86.38055680,2026-02-21 14:45:31,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=84.47, EMA55=83.84;❌ روند EMA 4h: EMA21=83.86, EMA55=84.72, EMA200=98.53;✅ RSI 30m: RSI=67.26 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0852 | سطح=MEDIUM;✅ شکست ورود: قیمت=85.45, EMA21=84.69, آستانه=0.003;✅ ADX: ADX=66.11 [حد > 25];✅ CCI: CCI=182.20;✅ SAR: SAR=85.0234, قیمت=85.4500;✅ Stochastic: K=86.55, D=28.85;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleBottom"
XRP-USDT,LONG,MEDIUM,1.44006000,1.43280720,1.45456560,2026-02-21 14:45:31,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.43, EMA55=1.43;❌ روند EMA 4h: EMA21=1.43, EMA55=1.45, EMA200=1.59;✅ RSI 30m: RSI=61.81 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0007 | سطح=MEDIUM;✅ شکست ورود: قیمت=1.44, EMA21=1.43, آستانه=0.003;✅ ADX: ADX=55.99 [حد > 25];✅ CCI: CCI=133.57;✅ SAR: SAR=1.4390, قیمت=1.4401;❌ Stochastic: K=70.34, D=23.45;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
DOT-USDT,LONG,MEDIUM,1.38750000,1.37650600,1.41498500,2026-02-21 14:45:32,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.857 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.857 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.35, EMA55=1.33;❌ روند EMA 4h: EMA21=1.33, EMA55=1.34, EMA200=1.52;✅ RSI 30m: RSI=69.33 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0029 | سطح=MEDIUM;✅ شکست ورود: قیمت=1.39, EMA21=1.36, آستانه=0.003;✅ ADX: ADX=60.22 [حد > 25];✅ CCI: CCI=136.01;✅ SAR: SAR=1.3839, قیمت=1.3875;✅ Stochastic: K=83.70, D=27.90;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
LTC-USDT,LONG,MEDIUM,55.10000000,54.79724840,55.70550320,2026-02-21 14:45:33,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=54.89, EMA55=54.30;❌ روند EMA 4h: EMA21=54.21, EMA55=54.39, EMA200=60.24;✅ RSI 30m: RSI=51.14 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-0.0388 | سطح=MEDIUM;❌ شکست ورود: قیمت=55.10, EMA21=55.12, آستانه=0.003;✅ ADX: ADX=69.33 [حد > 25];❌ CCI: CCI=-22.96;✅ SAR: SAR=54.9222, قیمت=55.1000;❌ Stochastic: K=26.47, D=8.82;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
AVAX-USDT,LONG,MEDIUM,9.26400000,9.21791400,9.35617200,2026-02-21 14:45:36,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.667 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.667 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=9.17, EMA55=9.10;❌ روند EMA 4h: EMA21=9.10, EMA55=9.13, EMA200=10.18;✅ RSI 30m: RSI=65.48 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0082 | سطح=MEDIUM;✅ شکست ورود: قیمت=9.26, EMA21=9.20, آستانه=0.003;✅ ADX: ADX=57.55 [حد > 25];✅ CCI: CCI=159.45;✅ SAR: SAR=9.2530, قیمت=9.2640;✅ Stochastic: K=86.27, D=28.76;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;❌ پولبک: بدون پولبک;✅ Double Top/Bottom: الگو=DoubleTop"
ATOM-USDT,LONG,LOW,2.37860000,2.36265900,2.41845250,2026-02-21 14:45:37,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=2.37, EMA55=2.34;✅ روند EMA 4h: EMA21=2.32, EMA55=2.23, EMA200=2.16;✅ RSI 30m: RSI=51.68 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-0.0025 | سطح=MEDIUM;❌ شکست ورود: قیمت=2.38, EMA21=2.38, آستانه=0.003;✅ ADX: ADX=68.48 [حد > 25];❌ CCI: CCI=-40.66;✅ SAR: SAR=2.3752, قیمت=2.3786;❌ Stochastic: K=35.90, D=11.97;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
APT-USDT,LONG,MEDIUM,0.90350000,0.89715700,0.91935750,2026-02-21 14:45:37,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.909 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.909 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.89, EMA55=0.88;❌ روند EMA 4h: EMA21=0.89, EMA55=0.93, EMA200=1.19;✅ RSI 30m: RSI=65.86 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0015 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.90, EMA21=0.89, آستانه=0.003;✅ ADX: ADX=55.56 [حد > 25];✅ CCI: CCI=126.57;✅ SAR: SAR=0.9022, قیمت=0.9035;✅ Stochastic: K=80.48, D=26.83;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
SUI-USDT,LONG,MEDIUM,0.96060000,0.95490100,0.97484750,2026-02-21 14:45:38,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.95, EMA55=0.95;❌ روند EMA 4h: EMA21=0.95, EMA55=0.96, EMA200=1.14;✅ RSI 30m: RSI=58.77 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0008 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.96, EMA21=0.95, آستانه=0.003;✅ ADX: ADX=65.03 [حد > 25];✅ CCI: CCI=143.53;✅ SAR: SAR=0.9559, قیمت=0.9606;✅ Stochastic: K=84.41, D=28.14;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
FIL-USDT,LONG,MEDIUM,1.00710000,0.99497040,1.03135920,2026-02-21 14:45:39,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.97, EMA55=0.95;❌ روند EMA 4h: EMA21=0.95, EMA55=0.95, EMA200=1.07;✅ RSI 30m: RSI=73.00 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0035 | سطح=MEDIUM;✅ شکست ورود: قیمت=1.01, EMA21=0.98, آستانه=0.003;✅ ADX: ADX=58.87 [حد > 25];✅ CCI: CCI=153.07;✅ SAR: SAR=1.0039, قیمت=1.0071;❌ Stochastic: K=78.88, D=26.29;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
XAUT-USDT,LONG,LOW,5095.05000000,5091.55178800,5103.79553000,2026-02-21 15:12:39,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=5074.26, EMA55=5033.05;✅ روند EMA 4h: EMA21=5013.46, EMA55=4985.86, EMA200=4896.63;✅ RSI 30m: RSI=69.45 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-1.2947 | سطح=MEDIUM;❌ شکست ورود: قیمت=5095.05, EMA21=5087.81, آستانه=0.003;✅ ADX: ADX=34.66 [حد > 25];✅ CCI: CCI=120.12;✅ SAR: SAR=5092.6458, قیمت=5095.0500;✅ Stochastic: K=97.82, D=32.61;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
SOL-USDT,LONG,MEDIUM,85.34000000,84.89509880,86.22980240,2026-02-21 15:12:39,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.267 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=84.46, EMA55=83.84;❌ روند EMA 4h: EMA21=83.85, EMA55=84.71, EMA200=98.52;✅ RSI 30m: RSI=65.12 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0845 | سطح=MEDIUM;✅ شکست ورود: قیمت=85.34, EMA21=84.75, آستانه=0.003;✅ ADX: ADX=51.91 [حد > 25];✅ CCI: CCI=137.14;✅ SAR: SAR=85.1424, قیمت=85.3400;✅ Stochastic: K=80.12, D=26.71;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
XRP-USDT,LONG,MEDIUM,1.44298000,1.43579320,1.45735360,2026-02-21 15:12:39,OPEN,,,,,10.00,,"❌ قدرت کندل 15m: BS15=0.116 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.705 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=1.43, EMA55=1.43;❌ روند EMA 4h: EMA21=1.43, EMA55=1.45, EMA200=1.59;✅ RSI 30m: RSI=63.90 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0009 | سطح=MEDIUM;✅ شکست ورود: قیمت=1.44, EMA21=1.43, آستانه=0.003;✅ ADX: ADX=25.98 [حد > 25];✅ CCI: CCI=131.08;✅ SAR: SAR=1.4386, قیمت=1.4430;✅ Stochastic: K=84.23, D=28.08;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
LTC-USDT,LONG,MEDIUM,54.96000000,54.65762880,55.56474240,2026-02-21 15:12:40,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.773 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.500 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=54.87, EMA55=54.30;❌ روند EMA 4h: EMA21=54.20, EMA55=54.38, EMA200=60.23;❌ RSI 30m: RSI=47.14 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-0.0478 | سطح=MEDIUM;❌ شکست ورود: قیمت=54.96, EMA21=55.11, آستانه=0.003;✅ ADX: ADX=52.52 [حد > 25];❌ CCI: CCI=-103.45;❌ SAR: SAR=55.0276, قیمت=54.9600;❌ Stochastic: K=7.25, D=2.42;✅ رد EMA: رد EMA تشخیص داده شد;✅ تست مقاومت: تست مقاومت تایید شد;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
APT-USDT,LONG,MEDIUM,0.90420000,0.89815300,0.91931750,2026-02-21 15:12:40,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.905 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.846 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.89, EMA55=0.88;❌ روند EMA 4h: EMA21=0.89, EMA55=0.93, EMA200=1.19;✅ RSI 30m: RSI=64.97 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0014 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.90, EMA21=0.89, آستانه=0.003;✅ ADX: ADX=25.93 [حد > 25];✅ CCI: CCI=108.98;✅ SAR: SAR=0.9032, قیمت=0.9042;✅ Stochastic: K=82.88, D=27.63;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
ARB-USDT,LONG,MEDIUM,0.10390000,0.10248520,0.10672960,2026-02-21 15:12:41,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.714 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];❌ روند EMA 1h: EMA21=0.10, EMA55=0.10;❌ روند EMA 4h: EMA21=0.10, EMA55=0.11, EMA200=0.14;✅ RSI 30m: RSI=69.97 | سطح=MEDIUM;✅ MACD 30m: MACD_hist=0.0004 | سطح=MEDIUM;✅ شکست ورود: قیمت=0.10, EMA21=0.10, آستانه=0.003;✅ ADX: ADX=45.76 [حد > 25];✅ CCI: CCI=104.90;✅ SAR: SAR=0.1033, قیمت=0.1039;✅ Stochastic: K=85.90, D=28.63;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
XAUT-USDT,LONG,LOW,5094.59000000,5090.50446080,5102.76107840,2026-02-21 15:58:46,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=1.000 [حد ≥ 0.48];❌ قدرت کندل 5m: BS5=0.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=5075.99, EMA55=5035.19;✅ روند EMA 4h: EMA21=5020.72, EMA55=4989.69, EMA200=4898.21;✅ RSI 30m: RSI=67.38 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-1.3344 | سطح=MEDIUM;❌ شکست ورود: قیمت=5094.59, EMA21=5088.31, آستانه=0.003;✅ ADX: ADX=43.15 [حد > 25];❌ CCI: CCI=95.23;✅ SAR: SAR=5093.6000, قیمت=5094.5900;✅ Stochastic: K=93.23, D=31.08;❌ رد EMA: بدون رد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
ADA-USDT,LONG,MEDIUM,0.28280000,0.28094960,0.28650080,2026-02-21 15:58:47,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.833 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=1.000 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=0.28, EMA55=0.28;❌ روند EMA 4h: EMA21=0.28, EMA55=0.28, EMA200=0.30;❌ RSI 30m: RSI=48.14 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-0.0001 | سطح=MEDIUM;❌ شکست ورود: قیمت=0.28, EMA21=0.28, آستانه=0.003;✅ ADX: ADX=27.96 [حد > 25];❌ CCI: CCI=-16.85;❌ SAR: SAR=0.2832, قیمت=0.2828;❌ Stochastic: K=35.09, D=11.70;✅ رد EMA: رد EMA تشخیص داده شد;✅ تست مقاومت: تست مقاومت تایید شد;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleBottom"
LTC-USDT,LONG,MEDIUM,54.96000000,54.66722640,55.54554720,2026-02-21 15:58:47,OPEN,,,,,10.00,,"✅ قدرت کندل 15m: BS15=0.643 [حد ≥ 0.48];✅ قدرت کندل 5m: BS5=0.714 [حد ≥ 0.48];✅ روند EMA 1h: EMA21=54.89, EMA55=54.33;❌ روند EMA 4h: EMA21=54.28, EMA55=54.41, EMA200=60.19;❌ RSI 30m: RSI=46.94 | سطح=MEDIUM;❌ MACD 30m: MACD_hist=-0.0496 | سطح=MEDIUM;❌ شکست ورود: قیمت=54.96, EMA21=55.10, آستانه=0.003;✅ ADX: ADX=48.13 [حد > 25];❌ CCI: CCI=-98.33;✅ SAR: SAR=54.9108, قیمت=54.9600;❌ Stochastic: K=7.25, D=2.42;✅ رد EMA: رد EMA تشخیص داده شد;❌ تست مقاومت: بدون تست;✅ پولبک: پولبک تشخیص داده شد;✅ Double Top/Bottom: الگو=DoubleTop"
